Import_Stim.thisRepN,Import_Stim.thisTrialN,Import_Stim.thisN,Import_Stim.thisIndex,Import_Stim.ran,StimNum,Key,KeyNum,Symb,Symb_R,Symb_G,X_pos,Y_pos,Hand,Sound_P,Sound_N,Beep,participant,session,date,expName,psychopyVersion,OS,browser,browserInfo,frameRate,symb_map,symb_remap,Remap_Pair_1,Remap_Pair_2,Instr_Exp_Key.keys,Instr_Exp_Key.rt,Instr_Sound_Check_Press.keys,Instr_Sound_Check_Press.rt,Instr_Sound_Check_Press_Space.keys,Instr_Sound_Check_Iter.thisRepN,Instr_Sound_Check_Iter.thisTrialN,Instr_Sound_Check_Iter.thisN,Instr_Sound_Check_Iter.thisIndex,Instr_Sound_Check_Iter.ran,Instr_Sound_Check_Press_Space.rt,Sound_check_Creat_StimSeq_Text_Press.keys,sound_check,sound_check_press,sound_check_rt,sound_check_correct,sound_check_trial_count,Sound_Check_Press.keys,Sound_Check_Press.rt,Sound_Check_Iter.thisRepN,Sound_Check_Iter.thisTrialN,Sound_Check_Iter.thisN,Sound_Check_Iter.thisIndex,Sound_Check_Iter.ran,Sound_Check_Bool.thisRepN,Sound_Check_Bool.thisTrialN,Sound_Check_Bool.thisN,Sound_Check_Bool.thisIndex,Sound_Check_Bool.ran,Instr_RT_Pre_Press.keys,Instr_RT_Pre_Press.rt,Instr_Block_Num_Press.keys,Instr_Block_Num_Press.rt,stim_val,proposed_choice,key_num,stim_type,key,block_type,tr_old_pre,tr_old_post,remap,pre_rt,set_size,repeat_count,trial_Count,grp_stop,grp_swap,block_num,prep_time,actual_press,rt,actual_choice,correct,RT_Press.keys,RT_Press.corr,RT_Press.rt,RT_Iter.thisRepN,RT_Iter.thisTrialN,RT_Iter.thisN,RT_Iter.thisIndex,RT_Iter.ran,RT_PreBlock.thisRepN,RT_PreBlock.thisTrialN,RT_PreBlock.thisN,RT_PreBlock.thisIndex,RT_PreBlock.ran,RT_PreBool.thisRepN,RT_PreBool.thisTrialN,RT_PreBool.thisN,RT_PreBool.thisIndex,RT_PreBool.ran,Instr_End_Exp_Key.keys,Instr_End_Exp_Key.rt,RT_PreBlock.order
,,,,,,,,,,,,,,,,,326,2,2024-03-12_01h06.14.197,Symbol-E,2020.1.3,Win32,Firefox,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:123.0) Gecko/20100101 Firefox/123.0,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,media/ddnb.png,7,3,Symb,l,RT,0,0,0,1,8,0,93,0,1,3,99,l,0.533,7,1,l,1,0.533,93,0,93,0,1,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,326,2,2024-03-12_01h06.14.197,Symbol-E,2020.1.3,Win32,Firefox,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:123.0) Gecko/20100101 Firefox/123.0,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,media/djnb.png,4,0,Symb,h,RT,0,0,0,1,8,0,94,0,1,3,99,h,0.601,4,1,h,1,0.601,94,0,94,0,1,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,326,2,2024-03-12_01h06.14.197,Symbol-E,2020.1.3,Win32,Firefox,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:123.0) Gecko/20100101 Firefox/123.0,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,media/dinb.png,6,2,Symb,i,RT,0,0,0,1,8,0,95,0,1,3,99,i,0.534,6,1,i,1,0.534,95,0,95,0,1,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,326,2,2024-03-12_01h06.14.197,Symbol-E,2020.1.3,Win32,Firefox,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:123.0) Gecko/20100101 Firefox/123.0,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,1,,,,,,,,
,,,,,,,,,,,,,,,,,326,2,2024-03-12_01h06.14.197,Symbol-E,2020.1.3,Win32,Firefox,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:123.0) Gecko/20100101 Firefox/123.0,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,l,0.102,media/djnb.png,4,0,Symb,h,RT,0,0,0,1,8,0,0,0,1,4,99,h,0.517,4,1,h,1,0.517,0,0,0,0,1,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,326,2,2024-03-12_01h06.14.197,Symbol-E,2020.1.3,Win32,Firefox,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:123.0) Gecko/20100101 Firefox/123.0,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,media/dgnb.png,0,0,Symb,a,RT,0,0,0,1,8,0,1,0,1,4,99,a,0.536,0,1,a,1,0.536,1,0,1,0,1,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,326,2,2024-03-12_01h06.14.197,Symbol-E,2020.1.3,Win32,Firefox,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:123.0) Gecko/20100101 Firefox/123.0,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,media/ddnb.png,7,3,Symb,l,RT,0,0,0,1,8,0,2,0,1,4,99,l,0.499,7,1,l,1,0.499,2,0,2,0,1,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,326,2,2024-03-12_01h06.14.197,Symbol-E,2020.1.3,Win32,Firefox,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:123.0) Gecko/20100101 Firefox/123.0,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,media/djnb.png,4,0,Symb,h,RT,0,0,0,1,8,0,3,0,1,4,99,h,1.698,4,1,h,1,1.698,3,0,3,0,1,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,326,2,2024-03-12_01h06.14.197,Symbol-E,2020.1.3,Win32,Firefox,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:123.0) Gecko/20100101 Firefox/123.0,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,media/dgnb.png,0,0,Symb,a,RT,0,0,0,1,8,0,4,0,1,4,99,a,0.534,0,1,a,1,0.534,4,0,4,0,1,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,326,2,2024-03-12_01h06.14.197,Symbol-E,2020.1.3,Win32,Firefox,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:123.0) Gecko/20100101 Firefox/123.0,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,media/dfnb.png,3,3,Symb,f,RT,0,0,0,1,8,0,5,0,1,4,99,f,0.534,3,1,f,1,0.534,5,0,5,0,1,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,326,2,2024-03-12_01h06.14.197,Symbol-E,2020.1.3,Win32,Firefox,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:123.0) Gecko/20100101 Firefox/123.0,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,media/dcnb.png,2,2,Symb,e,RT,0,0,0,1,8,0,6,0,1,4,99,e,0.634,2,1,e,1,0.634,6,0,6,0,1,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,326,2,2024-03-12_01h06.14.197,Symbol-E,2020.1.3,Win32,Firefox,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:123.0) Gecko/20100101 Firefox/123.0,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,media/dmnb.png,1,1,Symb,w,RT,0,0,0,1,8,0,7,0,1,4,99,w,0.487,1,1,w,1,0.487,7,0,7,0,1,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,326,2,2024-03-12_01h06.14.197,Symbol-E,2020.1.3,Win32,Firefox,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:123.0) Gecko/20100101 Firefox/123.0,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,media/dmnb.png,1,1,Symb,w,RT,0,0,0,1,8,0,8,0,1,4,99,w,0.435,1,1,w,1,0.435,8,0,8,0,1,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,326,2,2024-03-12_01h06.14.197,Symbol-E,2020.1.3,Win32,Firefox,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:123.0) Gecko/20100101 Firefox/123.0,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,media/dfnb.png,3,3,Symb,f,RT,0,0,0,1,8,0,9,0,1,4,99,f,0.533,3,1,f,1,0.533,9,0,9,0,1,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,326,2,2024-03-12_01h06.14.197,Symbol-E,2020.1.3,Win32,Firefox,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:123.0) Gecko/20100101 Firefox/123.0,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,media/dnnb.png,5,1,Symb,u,RT,0,0,0,1,8,0,10,0,1,4,99,u,0.55,5,1,u,1,0.55,10,0,10,0,1,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,326,2,2024-03-12_01h06.14.197,Symbol-E,2020.1.3,Win32,Firefox,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:123.0) Gecko/20100101 Firefox/123.0,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,media/dinb.png,6,2,Symb,i,RT,0,0,0,1,8,0,11,0,1,4,99,i,0.5,6,1,i,1,0.5,11,0,11,0,1,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,326,2,2024-03-12_01h06.14.197,Symbol-E,2020.1.3,Win32,Firefox,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:123.0) Gecko/20100101 Firefox/123.0,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,media/dnnb.png,5,1,Symb,u,RT,0,0,0,1,8,0,12,0,1,4,99,u,0.599,5,1,u,1,0.599,12,0,12,0,1,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,326,2,2024-03-12_01h06.14.197,Symbol-E,2020.1.3,Win32,Firefox,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:123.0) Gecko/20100101 Firefox/123.0,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,media/dinb.png,6,2,Symb,i,RT,0,0,0,1,8,0,13,0,1,4,99,i,0.468,6,1,i,1,0.468,13,0,13,0,1,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,326,2,2024-03-12_01h06.14.197,Symbol-E,2020.1.3,Win32,Firefox,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:123.0) Gecko/20100101 Firefox/123.0,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,media/ddnb.png,7,3,Symb,l,RT,0,0,0,1,8,0,14,0,1,4,99,l,0.53,7,1,l,1,0.53,14,0,14,0,1,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,326,2,2024-03-12_01h06.14.197,Symbol-E,2020.1.3,Win32,Firefox,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:123.0) Gecko/20100101 Firefox/123.0,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,media/dcnb.png,2,2,Symb,e,RT,0,0,0,1,8,0,15,0,1,4,99,e,0.668,2,1,e,1,0.668,15,0,15,0,1,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,326,2,2024-03-12_01h06.14.197,Symbol-E,2020.1.3,Win32,Firefox,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:123.0) Gecko/20100101 Firefox/123.0,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,media/dgnb.png,0,0,Symb,a,RT,0,0,0,1,8,0,16,0,1,4,99,a,0.549,0,1,a,1,0.549,16,0,16,0,1,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,326,2,2024-03-12_01h06.14.197,Symbol-E,2020.1.3,Win32,Firefox,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:123.0) Gecko/20100101 Firefox/123.0,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,media/dmnb.png,1,1,Symb,w,RT,0,0,0,1,8,0,17,0,1,4,99,w,0.534,1,1,w,1,0.534,17,0,17,0,1,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,326,2,2024-03-12_01h06.14.197,Symbol-E,2020.1.3,Win32,Firefox,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:123.0) Gecko/20100101 Firefox/123.0,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,media/dfnb.png,3,3,Symb,f,RT,0,0,0,1,8,0,18,0,1,4,99,f,0.584,3,1,f,1,0.584,18,0,18,0,1,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,326,2,2024-03-12_01h06.14.197,Symbol-E,2020.1.3,Win32,Firefox,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:123.0) Gecko/20100101 Firefox/123.0,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,media/djnb.png,4,0,Symb,h,RT,0,0,0,1,8,0,19,0,1,4,99,h,0.534,4,1,h,1,0.534,19,0,19,0,1,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,326,2,2024-03-12_01h06.14.197,Symbol-E,2020.1.3,Win32,Firefox,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:123.0) Gecko/20100101 Firefox/123.0,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,media/dfnb.png,3,3,Symb,f,RT,0,0,0,1,8,0,20,0,1,4,99,f,0.512,3,1,f,1,0.512,20,0,20,0,1,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,326,2,2024-03-12_01h06.14.197,Symbol-E,2020.1.3,Win32,Firefox,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:123.0) Gecko/20100101 Firefox/123.0,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,media/ddnb.png,7,3,Symb,l,RT,0,0,0,1,8,0,21,0,1,4,99,l,0.603,7,1,l,1,0.603,21,0,21,0,1,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,326,2,2024-03-12_01h06.14.197,Symbol-E,2020.1.3,Win32,Firefox,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:123.0) Gecko/20100101 Firefox/123.0,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,media/dmnb.png,1,1,Symb,w,RT,0,0,0,1,8,0,22,0,1,4,99,w,0.533,1,1,w,1,0.533,22,0,22,0,1,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,326,2,2024-03-12_01h06.14.197,Symbol-E,2020.1.3,Win32,Firefox,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:123.0) Gecko/20100101 Firefox/123.0,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,media/dnnb.png,5,1,Symb,u,RT,0,0,0,1,8,0,23,0,1,4,99,u,0.582,5,1,u,1,0.582,23,0,23,0,1,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,326,2,2024-03-12_01h06.14.197,Symbol-E,2020.1.3,Win32,Firefox,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:123.0) Gecko/20100101 Firefox/123.0,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,media/dnnb.png,5,1,Symb,u,RT,0,0,0,1,8,0,24,0,1,4,99,u,0.434,5,1,u,1,0.434,24,0,24,0,1,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,326,2,2024-03-12_01h06.14.197,Symbol-E,2020.1.3,Win32,Firefox,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:123.0) Gecko/20100101 Firefox/123.0,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,media/dcnb.png,2,2,Symb,e,RT,0,0,0,1,8,0,25,0,1,4,99,e,0.585,2,1,e,1,0.585,25,0,25,0,1,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,326,2,2024-03-12_01h06.14.197,Symbol-E,2020.1.3,Win32,Firefox,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:123.0) Gecko/20100101 Firefox/123.0,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,media/ddnb.png,7,3,Symb,l,RT,0,0,0,1,8,0,26,0,1,4,99,l,0.665,7,1,l,1,0.665,26,0,26,0,1,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,326,2,2024-03-12_01h06.14.197,Symbol-E,2020.1.3,Win32,Firefox,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:123.0) Gecko/20100101 Firefox/123.0,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,media/dcnb.png,2,2,Symb,e,RT,0,0,0,1,8,0,27,0,1,4,99,e,0.701,2,1,e,1,0.701,27,0,27,0,1,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,326,2,2024-03-12_01h06.14.197,Symbol-E,2020.1.3,Win32,Firefox,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:123.0) Gecko/20100101 Firefox/123.0,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,media/dinb.png,6,2,Symb,i,RT,0,0,0,1,8,0,28,0,1,4,99,i,0.584,6,1,i,1,0.584,28,0,28,0,1,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,326,2,2024-03-12_01h06.14.197,Symbol-E,2020.1.3,Win32,Firefox,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:123.0) Gecko/20100101 Firefox/123.0,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,media/djnb.png,4,0,Symb,h,RT,0,0,0,1,8,0,29,0,1,4,99,h,0.618,4,1,h,1,0.618,29,0,29,0,1,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,326,2,2024-03-12_01h06.14.197,Symbol-E,2020.1.3,Win32,Firefox,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:123.0) Gecko/20100101 Firefox/123.0,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,media/dinb.png,6,2,Symb,i,RT,0,0,0,1,8,0,30,0,1,4,99,u,0.484,5,0,u,0,0.484,30,0,30,0,1,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,326,2,2024-03-12_01h06.14.197,Symbol-E,2020.1.3,Win32,Firefox,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:123.0) Gecko/20100101 Firefox/123.0,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,media/dgnb.png,0,0,Symb,a,RT,0,0,0,1,8,0,31,0,1,4,99,a,0.584,0,1,a,1,0.584,31,0,31,0,1,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,326,2,2024-03-12_01h06.14.197,Symbol-E,2020.1.3,Win32,Firefox,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:123.0) Gecko/20100101 Firefox/123.0,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,media/dinb.png,6,2,Symb,i,RT,0,0,0,1,8,0,32,0,1,4,99,i,0.584,6,1,i,1,0.584,32,0,32,0,1,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,326,2,2024-03-12_01h06.14.197,Symbol-E,2020.1.3,Win32,Firefox,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:123.0) Gecko/20100101 Firefox/123.0,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,media/dfnb.png,3,3,Symb,f,RT,0,0,0,1,8,0,33,0,1,4,99,f,0.568,3,1,f,1,0.568,33,0,33,0,1,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,326,2,2024-03-12_01h06.14.197,Symbol-E,2020.1.3,Win32,Firefox,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:123.0) Gecko/20100101 Firefox/123.0,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,media/dcnb.png,2,2,Symb,e,RT,0,0,0,1,8,0,34,0,1,4,99,e,0.617,2,1,e,1,0.617,34,0,34,0,1,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,326,2,2024-03-12_01h06.14.197,Symbol-E,2020.1.3,Win32,Firefox,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:123.0) Gecko/20100101 Firefox/123.0,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,media/ddnb.png,7,3,Symb,l,RT,0,0,0,1,8,0,35,0,1,4,99,l,0.552,7,1,l,1,0.552,35,0,35,0,1,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,326,2,2024-03-12_01h06.14.197,Symbol-E,2020.1.3,Win32,Firefox,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:123.0) Gecko/20100101 Firefox/123.0,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,media/djnb.png,4,0,Symb,h,RT,0,0,0,1,8,0,36,0,1,4,99,h,0.519,4,1,h,1,0.519,36,0,36,0,1,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,326,2,2024-03-12_01h06.14.197,Symbol-E,2020.1.3,Win32,Firefox,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:123.0) Gecko/20100101 Firefox/123.0,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,media/ddnb.png,7,3,Symb,l,RT,0,0,0,1,8,0,37,0,1,4,99,l,0.569,7,1,l,1,0.569,37,0,37,0,1,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,326,2,2024-03-12_01h06.14.197,Symbol-E,2020.1.3,Win32,Firefox,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:123.0) Gecko/20100101 Firefox/123.0,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,media/dgnb.png,0,0,Symb,a,RT,0,0,0,1,8,0,38,0,1,4,99,a,0.653,0,1,a,1,0.653,38,0,38,0,1,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,326,2,2024-03-12_01h06.14.197,Symbol-E,2020.1.3,Win32,Firefox,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:123.0) Gecko/20100101 Firefox/123.0,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,media/dnnb.png,5,1,Symb,u,RT,0,0,0,1,8,0,39,0,1,4,99,u,0.633,5,1,u,1,0.633,39,0,39,0,1,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,326,2,2024-03-12_01h06.14.197,Symbol-E,2020.1.3,Win32,Firefox,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:123.0) Gecko/20100101 Firefox/123.0,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,media/dfnb.png,3,3,Symb,f,RT,0,0,0,1,8,0,40,0,1,4,99,f,0.6,3,1,f,1,0.6,40,0,40,0,1,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,326,2,2024-03-12_01h06.14.197,Symbol-E,2020.1.3,Win32,Firefox,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:123.0) Gecko/20100101 Firefox/123.0,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,media/dinb.png,6,2,Symb,i,RT,0,0,0,1,8,0,41,0,1,4,99,i,0.501,6,1,i,1,0.501,41,0,41,0,1,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,326,2,2024-03-12_01h06.14.197,Symbol-E,2020.1.3,Win32,Firefox,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:123.0) Gecko/20100101 Firefox/123.0,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,media/dmnb.png,1,1,Symb,w,RT,0,0,0,1,8,0,42,0,1,4,99,w,0.548,1,1,w,1,0.548,42,0,42,0,1,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,326,2,2024-03-12_01h06.14.197,Symbol-E,2020.1.3,Win32,Firefox,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:123.0) Gecko/20100101 Firefox/123.0,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,media/dcnb.png,2,2,Symb,e,RT,0,0,0,1,8,0,43,0,1,4,99,e,0.633,2,1,e,1,0.633,43,0,43,0,1,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,326,2,2024-03-12_01h06.14.197,Symbol-E,2020.1.3,Win32,Firefox,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:123.0) Gecko/20100101 Firefox/123.0,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,media/djnb.png,4,0,Symb,h,RT,0,0,0,1,8,0,44,0,1,4,99,h,0.484,4,1,h,1,0.484,44,0,44,0,1,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,326,2,2024-03-12_01h06.14.197,Symbol-E,2020.1.3,Win32,Firefox,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:123.0) Gecko/20100101 Firefox/123.0,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,media/dnnb.png,5,1,Symb,u,RT,0,0,0,1,8,0,45,0,1,4,99,u,0.617,5,1,u,1,0.617,45,0,45,0,1,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,326,2,2024-03-12_01h06.14.197,Symbol-E,2020.1.3,Win32,Firefox,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:123.0) Gecko/20100101 Firefox/123.0,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,media/dmnb.png,1,1,Symb,w,RT,0,0,0,1,8,0,46,0,1,4,99,w,0.603,1,1,w,1,0.603,46,0,46,0,1,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,326,2,2024-03-12_01h06.14.197,Symbol-E,2020.1.3,Win32,Firefox,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:123.0) Gecko/20100101 Firefox/123.0,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,media/dgnb.png,0,0,Symb,a,RT,0,0,0,1,8,0,47,0,1,4,99,a,0.553,0,1,a,1,0.553,47,0,47,0,1,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,326,2,2024-03-12_01h06.14.197,Symbol-E,2020.1.3,Win32,Firefox,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:123.0) Gecko/20100101 Firefox/123.0,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,media/dgnb.png,0,0,Symb,a,RT,0,0,0,1,8,0,48,0,1,4,99,a,0.448,0,1,a,1,0.448,48,0,48,0,1,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,326,2,2024-03-12_01h06.14.197,Symbol-E,2020.1.3,Win32,Firefox,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:123.0) Gecko/20100101 Firefox/123.0,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,media/dinb.png,6,2,Symb,i,RT,0,0,0,1,8,0,49,0,1,4,99,i,0.817,6,1,i,1,0.817,49,0,49,0,1,,,,,,,,,,,,,
